Feature 1,Feature 2,Correlation,Abs_Correlation,label_abs_corr_feat1,label_abs_corr_feat2, Feature 1 Missing , Feature 2 Missing 
il_util,mo_sin_old_il_acct,-0.42%,0.42%,5.89%,2.12%, 48.95 , 6.37 
earliest_cr_line,year_issued,0.42%,0.42%,0.11%,14.60%, 0.00 , - 
mths_since_rcnt_il,delinq_amnt,0.42%,0.42%,3.24%,0.59%, 42.30 , 0.00 
tot_coll_amt,num_op_rev_tl,0.41%,0.41%,0.15%,2.36%, 3.33 , 3.33 
revol_util,tax_liens,-0.41%,0.41%,6.95%,1.36%, 0.08 , 0.00 
annual_inc,percent_bc_gt_75,-0.41%,0.41%,3.54%,7.83%, - , 3.43 
emp_title,mths_since_last_delinq,0.41%,0.41%,2.52%,1.30%, 6.96 , 50.89 
zip_code,delinq_amnt,-0.41%,0.41%,0.06%,0.59%, - , 0.00 
grade,emp_length,0.41%,0.41%,22.19%,2.21%, - , 6.09 
delinq_2yrs,percent_bc_gt_75,-0.41%,0.41%,1.91%,7.83%, 0.00 , 3.43 
issue_d,delinq_2yrs,-0.41%,0.41%,1.78%,1.91%, - , 0.00 
funded_amnt_inv,addr_state,0.41%,0.41%,2.64%,0.36%, - , - 
mo_sin_old_rev_tl_op,num_tl_120dpd_2m,0.41%,0.41%,3.56%,0.22%, 3.33 , 7.13 
title,delinq_amnt,0.41%,0.41%,2.77%,0.59%, 1.05 , 0.00 
chargeoff_within_12_mths,num_bc_sats,-0.41%,0.41%,0.21%,0.43%, 0.01 , 2.77 
funded_amnt,addr_state,0.40%,0.40%,2.68%,0.36%, - , - 
sub_grade,emp_length,0.40%,0.40%,22.50%,2.21%, - , 6.09 
open_act_il,pct_tl_nvr_dlq,-0.40%,0.40%,0.89%,0.37%, 40.42 , 3.33 
acc_open_past_24mths,num_tl_120dpd_2m,-0.40%,0.40%,8.87%,0.22%, 2.36 , 7.13 
installment,desc,0.40%,0.40%,3.00%,1.96%, - , 94.16 
issue_d,dti,0.40%,0.40%,1.78%,7.83%, - , - 
loan_amnt,addr_state,0.40%,0.40%,2.68%,0.36%, - , - 
zip_code,dti,0.40%,0.40%,0.06%,7.83%, - , - 
earliest_cr_line,delinq_amnt,0.40%,0.40%,0.11%,0.59%, 0.00 , 0.00 
addr_state,num_tl_op_past_12m,0.40%,0.40%,0.36%,7.72%, - , 3.33 
grade,delinq_amnt,0.40%,0.40%,22.19%,0.59%, - , 0.00 
collections_12_mths_ex_med,open_il_24m,-0.40%,0.40%,1.01%,6.07%, 0.01 , 40.42 
zip_code,inq_last_6mths,0.39%,0.39%,0.06%,7.88%, - , 0.00 
issue_d,max_bal_bc,-0.39%,0.39%,1.78%,3.23%, - , 40.42 
mths_since_last_delinq,revol_util,0.39%,0.39%,1.30%,6.95%, 50.89 , 0.08 
emp_title,open_rv_24m,0.39%,0.39%,2.52%,6.91%, 6.96 , 40.42 
pub_rec,num_actv_rev_tl,-0.39%,0.39%,2.88%,5.07%, 0.00 , 3.33 
purpose,total_il_high_credit_limit,-0.39%,0.39%,1.37%,1.21%, - , 3.33 
sub_grade,delinq_amnt,0.39%,0.39%,22.50%,0.59%, - , 0.00 
sub_grade,addr_state,0.39%,0.39%,22.50%,0.36%, - , - 
installment,num_tl_30dpd,0.39%,0.39%,3.00%,0.48%, - , 3.33 
open_acc_6m,num_tl_30dpd,-0.39%,0.39%,6.07%,0.48%, 40.42 , 3.33 
bc_util,tax_liens,-0.38%,0.38%,7.59%,1.36%, 3.46 , 0.00 
emp_title,open_rv_12m,0.38%,0.38%,2.52%,5.27%, 6.96 , 40.42 
chargeoff_within_12_mths,num_op_rev_tl,0.38%,0.38%,0.21%,2.36%, 0.01 , 3.33 
earliest_cr_line,pct_tl_nvr_dlq,0.38%,0.38%,0.11%,0.37%, 0.00 , 3.33 
issue_d,tax_liens,-0.38%,0.38%,1.78%,1.36%, - , 0.00 
dti,collections_12_mths_ex_med,-0.38%,0.38%,7.83%,1.01%, - , 0.01 
open_act_il,num_rev_accts,-0.38%,0.38%,0.89%,2.22%, 40.42 , 3.33 
grade,addr_state,0.38%,0.38%,22.19%,0.36%, - , - 
emp_length,mths_since_recent_inq,0.38%,0.38%,2.21%,5.32%, 6.09 , 13.08 
inq_fi,delinq_amnt,-0.37%,0.37%,3.68%,0.59%, 40.42 , 0.00 
desc,num_bc_sats,0.37%,0.37%,1.96%,0.43%, 94.16 , 2.77 
mo_sin_rcnt_tl,year_issued,0.37%,0.37%,5.35%,14.60%, 3.33 , - 
delinq_2yrs,earliest_cr_line,-0.37%,0.37%,1.91%,0.11%, 0.00 , 0.00 
int_rate,delinq_amnt,0.37%,0.37%,19.85%,0.59%, - , 0.00 
emp_title,collections_12_mths_ex_med,0.37%,0.37%,2.52%,1.01%, 6.96 , 0.01 
mths_since_last_delinq,bc_open_to_buy,-0.37%,0.37%,1.30%,8.08%, 50.89 , 3.40 
tot_coll_amt,open_il_24m,0.37%,0.37%,0.15%,6.07%, 3.33 , 40.42 
chargeoff_within_12_mths,num_sats,0.37%,0.37%,0.21%,1.84%, 0.01 , 2.77 
emp_title,inq_fi,0.37%,0.37%,2.52%,3.68%, 6.96 , 40.42 
mths_since_last_record,total_bal_il,-0.36%,0.36%,2.03%,0.20%, 84.01 , 40.42 
delinq_amnt,total_bc_limit,0.36%,0.36%,0.59%,7.27%, 0.00 , 2.36 
term,mths_since_recent_revol_delinq,0.36%,0.36%,9.11%,0.67%, - , 66.98 
num_rev_tl_bal_gt_0,tax_liens,0.36%,0.36%,5.06%,1.36%, 3.33 , 0.00 
issue_d,mo_sin_rcnt_rev_tl_op,0.36%,0.36%,1.78%,5.12%, - , 3.33 
emp_length,open_rv_12m,0.36%,0.36%,2.21%,5.27%, 6.09 , 40.42 
mo_sin_rcnt_tl,num_tl_30dpd,0.36%,0.36%,5.35%,0.48%, 3.33 , 3.33 
emp_length,desc,-0.36%,0.36%,2.21%,1.96%, 6.09 , 94.16 
purpose,chargeoff_within_12_mths,0.36%,0.36%,1.37%,0.21%, - , 0.01 
title,avg_cur_bal,0.36%,0.36%,2.77%,5.62%, 1.05 , 3.33 
desc,mths_since_recent_inq,0.35%,0.35%,1.96%,5.32%, 94.16 , 13.08 
acc_open_past_24mths,num_tl_30dpd,-0.35%,0.35%,8.87%,0.48%, 2.36 , 3.33 
il_util,num_tl_120dpd_2m,-0.35%,0.35%,5.89%,0.22%, 48.95 , 7.13 
addr_state,mo_sin_old_rev_tl_op,0.35%,0.35%,0.36%,3.56%, - , 3.33 
earliest_cr_line,num_accts_ever_120_pd,-0.35%,0.35%,0.11%,0.85%, 0.00 , 3.33 
num_bc_sats,num_tl_30dpd,-0.34%,0.34%,0.43%,0.48%, 2.77 , 3.33 
all_util,delinq_amnt,0.34%,0.34%,7.38%,0.59%, 40.43 , 0.00 
max_bal_bc,year_issued,0.34%,0.34%,3.23%,14.60%, 40.42 , - 
num_tl_30dpd,total_bc_limit,0.34%,0.34%,0.48%,7.27%, 3.33 , 2.36 
total_bal_il,pct_tl_nvr_dlq,0.34%,0.34%,0.20%,0.37%, 40.42 , 3.33 
earliest_cr_line,inq_fi,0.34%,0.34%,0.11%,3.68%, 0.00 , 40.42 
num_op_rev_tl,tax_liens,-0.34%,0.34%,2.36%,1.36%, 3.33 , 0.00 
il_util,tax_liens,0.34%,0.34%,5.89%,1.36%, 48.95 , 0.00 
open_act_il,mort_acc,-0.34%,0.34%,0.89%,3.24%, 40.42 , 2.36 
total_cu_tl,delinq_amnt,-0.34%,0.34%,0.93%,0.59%, 40.42 , 0.00 
chargeoff_within_12_mths,total_bal_ex_mort,-0.34%,0.34%,0.21%,1.03%, 0.01 , 2.36 
open_rv_12m,delinq_amnt,-0.34%,0.34%,5.27%,0.59%, 40.42 , 0.00 
issue_d,tot_cur_bal,-0.34%,0.34%,1.78%,5.24%, - , 3.33 
tot_cur_bal,tax_liens,-0.34%,0.34%,5.24%,1.36%, 3.33 , 0.00 
earliest_cr_line,mths_since_last_delinq,0.33%,0.33%,0.11%,1.30%, 0.00 , 50.89 
issue_d,mths_since_recent_revol_delinq,0.33%,0.33%,1.78%,0.67%, - , 66.98 
emp_title,num_accts_ever_120_pd,-0.33%,0.33%,2.52%,0.85%, 6.96 , 3.33 
initial_list_status,delinq_amnt,0.33%,0.33%,6.85%,0.59%, - , 0.00 
funded_amnt_inv,open_il_12m,0.33%,0.33%,2.64%,6.05%, - , 40.42 
loan_amnt,open_il_12m,0.33%,0.33%,2.68%,6.05%, - , 40.42 
funded_amnt,open_il_12m,0.33%,0.33%,2.68%,6.05%, - , 40.42 
purpose,year_issued,0.33%,0.33%,1.37%,14.60%, - , - 
int_rate,addr_state,0.32%,0.32%,19.85%,0.36%, - , - 
delinq_amnt,mths_since_recent_inq,0.32%,0.32%,0.59%,5.32%, 0.00 , 13.08 
delinq_amnt,num_rev_accts,0.32%,0.32%,0.59%,2.22%, 0.00 , 3.33 
delinq_amnt,num_bc_sats,0.32%,0.32%,0.59%,0.43%, 0.00 , 2.77 
delinq_2yrs,open_acc_6m,0.32%,0.32%,1.91%,6.07%, 0.00 , 40.42 
addr_state,pct_tl_nvr_dlq,0.31%,0.31%,0.36%,0.37%, - , 3.33 
il_util,chargeoff_within_12_mths,-0.31%,0.31%,5.89%,0.21%, 48.95 , 0.01 
collections_12_mths_ex_med,num_bc_sats,0.31%,0.31%,1.01%,0.43%, 0.01 , 2.77 
desc,zip_code,-0.31%,0.31%,1.96%,0.06%, 94.16 , - 
funded_amnt_inv,issue_d,0.31%,0.31%,2.64%,1.78%, - , - 
purpose,collections_12_mths_ex_med,0.31%,0.31%,1.37%,1.01%, - , 0.01 
mths_since_rcnt_il,num_tl_30dpd,0.31%,0.31%,3.24%,0.48%, 42.30 , 3.33 
issue_d,pub_rec_bankruptcies,0.31%,0.31%,1.78%,2.17%, - , 0.07 
inq_last_12m,delinq_amnt,-0.31%,0.31%,6.37%,0.59%, 40.42 , 0.00 
tot_coll_amt,mort_acc,0.31%,0.31%,0.15%,3.24%, 3.33 , 2.36 
title,mo_sin_rcnt_tl,-0.31%,0.31%,2.77%,5.35%, 1.05 , 3.33 
title,open_rv_12m,-0.31%,0.31%,2.77%,5.27%, 1.05 , 40.42 
inq_last_12m,num_tl_120dpd_2m,-0.31%,0.31%,6.37%,0.22%, 40.42 , 7.13 
earliest_cr_line,open_il_12m,0.31%,0.31%,0.11%,6.05%, 0.00 , 40.42 
open_il_24m,mo_sin_old_rev_tl_op,-0.31%,0.31%,6.07%,3.56%, 40.42 , 3.33 
delinq_amnt,num_bc_tl,0.30%,0.30%,0.59%,1.56%, 0.00 , 3.33 
num_tl_120dpd_2m,total_bal_ex_mort,0.30%,0.30%,0.22%,1.03%, 7.13 , 2.36 
annual_inc,tot_coll_amt,-0.30%,0.30%,3.54%,0.15%, - , 3.33 
open_act_il,num_actv_rev_tl,0.30%,0.30%,0.89%,5.07%, 40.42 , 3.33 
num_actv_rev_tl,tax_liens,0.30%,0.30%,5.07%,1.36%, 3.33 , 0.00 
purpose,total_cu_tl,-0.30%,0.30%,1.37%,0.93%, - , 40.42 
home_ownership,open_rv_12m,-0.30%,0.30%,5.05%,5.27%, - , 40.42 
inq_last_12m,num_tl_30dpd,-0.30%,0.30%,6.37%,0.48%, 40.42 , 3.33 
installment,inq_last_6mths,0.30%,0.30%,3.00%,7.88%, - , 0.00 
issue_d,num_tl_90g_dpd_24m,-0.30%,0.30%,1.78%,1.22%, - , 3.33 
desc,open_il_24m,0.29%,0.29%,1.96%,6.07%, 94.16 , 40.42 
loan_amnt,chargeoff_within_12_mths,-0.29%,0.29%,2.68%,0.21%, - , 0.01 
home_ownership,pub_rec,0.29%,0.29%,5.05%,2.88%, - , 0.00 
num_accts_ever_120_pd,num_tl_30dpd,-0.29%,0.29%,0.85%,0.48%, 3.33 , 3.33 
installment,num_tl_op_past_12m,-0.29%,0.29%,3.00%,7.72%, - , 3.33 
funded_amnt,chargeoff_within_12_mths,-0.29%,0.29%,2.68%,0.21%, - , 0.01 
purpose,zip_code,-0.29%,0.29%,1.37%,0.06%, - , - 
open_rv_12m,num_tl_90g_dpd_24m,-0.29%,0.29%,5.27%,1.22%, 40.42 , 3.33 
open_il_24m,chargeoff_within_12_mths,0.29%,0.29%,6.07%,0.21%, 40.42 , 0.01 
emp_length,il_util,0.29%,0.29%,2.21%,5.89%, 6.09 , 48.95 
delinq_amnt,tax_liens,0.29%,0.29%,0.59%,1.36%, 0.00 , 0.00 
earliest_cr_line,num_tl_120dpd_2m,0.28%,0.28%,0.11%,0.22%, 0.00 , 7.13 
tax_liens,tot_hi_cred_lim,-0.28%,0.28%,1.36%,6.20%, 0.00 , 3.33 
open_act_il,num_actv_bc_tl,-0.28%,0.28%,0.89%,2.34%, 40.42 , 3.33 
issue_d,num_accts_ever_120_pd,-0.28%,0.28%,1.78%,0.85%, - , 3.33 
addr_state,revol_bal,0.28%,0.28%,0.36%,1.79%, - , - 
pub_rec,delinq_amnt,0.28%,0.28%,2.88%,0.59%, 0.00 , 0.00 
funded_amnt_inv,chargeoff_within_12_mths,-0.28%,0.28%,2.64%,0.21%, - , 0.01 
emp_title,inq_last_12m,-0.28%,0.28%,2.52%,6.37%, 6.96 , 40.42 
collections_12_mths_ex_med,tax_liens,0.27%,0.27%,1.01%,1.36%, 0.01 , 0.00 
collections_12_mths_ex_med,il_util,0.27%,0.27%,1.01%,5.89%, 0.01 , 48.95 
emp_length,tot_coll_amt,-0.27%,0.27%,2.21%,0.15%, 6.09 , 3.33 
earliest_cr_line,total_acc,-0.27%,0.27%,0.11%,1.58%, 0.00 , 0.00 
total_bal_il,num_tl_30dpd,0.27%,0.27%,0.20%,0.48%, 40.42 , 3.33 
term,mths_since_recent_bc_dlq,0.27%,0.27%,9.11%,0.31%, - , 76.74 
grade,issue_d,-0.27%,0.27%,22.19%,1.78%, - , - 
num_actv_rev_tl,num_tl_120dpd_2m,-0.27%,0.27%,5.07%,0.22%, 3.33 , 7.13 
sub_grade,issue_d,-0.27%,0.27%,22.50%,1.78%, - , - 
total_cu_tl,bc_open_to_buy,0.26%,0.26%,0.93%,8.08%, 40.42 , 3.40 
desc,num_tl_90g_dpd_24m,0.26%,0.26%,1.96%,1.22%, 94.16 , 3.33 
total_bal_il,open_rv_24m,-0.26%,0.26%,0.20%,6.91%, 40.42 , 40.42 
funded_amnt,issue_d,0.26%,0.26%,2.68%,1.78%, - , - 
num_rev_tl_bal_gt_0,num_tl_120dpd_2m,-0.26%,0.26%,5.06%,0.22%, 3.33 , 7.13 
home_ownership,num_tl_120dpd_2m,0.26%,0.26%,5.05%,0.22%, - , 7.13 
max_bal_bc,num_tl_120dpd_2m,-0.26%,0.26%,3.23%,0.22%, 40.42 , 7.13 
mo_sin_rcnt_rev_tl_op,tax_liens,-0.25%,0.25%,5.12%,1.36%, 3.33 , 0.00 
tax_liens,total_il_high_credit_limit,0.25%,0.25%,1.36%,1.21%, 0.00 , 3.33 
open_acc,delinq_amnt,0.25%,0.25%,1.78%,0.59%, 0.00 , 0.00 
emp_length,num_tl_120dpd_2m,-0.25%,0.25%,2.21%,0.22%, 6.09 , 7.13 
zip_code,tot_hi_cred_lim,0.25%,0.25%,0.06%,6.20%, - , 3.33 
loan_amnt,issue_d,0.25%,0.25%,2.68%,1.78%, - , - 
total_cu_tl,chargeoff_within_12_mths,0.25%,0.25%,0.93%,0.21%, 40.42 , 0.01 
initial_list_status,num_accts_ever_120_pd,-0.25%,0.25%,6.85%,0.85%, - , 3.33 
emp_length,purpose,0.25%,0.25%,2.21%,1.37%, 6.09 , - 
issue_d,open_il_12m,-0.25%,0.25%,1.78%,6.05%, - , 40.42 
addr_state,num_actv_rev_tl,0.25%,0.25%,0.36%,5.07%, - , 3.33 
loan_amnt,mths_since_last_major_derog,-0.25%,0.25%,2.68%,1.14%, - , 73.98 
earliest_cr_line,acc_open_past_24mths,0.25%,0.25%,0.11%,8.87%, 0.00 , 2.36 
funded_amnt,mths_since_last_major_derog,-0.25%,0.25%,2.68%,1.14%, - , 73.98 
addr_state,earliest_cr_line,0.25%,0.25%,0.36%,0.11%, - , 0.00 
dti,mths_since_recent_bc,-0.25%,0.25%,7.83%,4.36%, - , 3.34 
funded_amnt_inv,mths_since_last_major_derog,-0.25%,0.25%,2.64%,1.14%, - , 73.98 
open_acc_6m,delinq_amnt,-0.25%,0.25%,6.07%,0.59%, 40.42 , 0.00 
mths_since_last_delinq,mths_since_last_record,0.25%,0.25%,1.30%,2.03%, 50.89 , 84.01 
open_acc_6m,pct_tl_nvr_dlq,0.25%,0.25%,6.07%,0.37%, 40.42 , 3.33 
total_bal_il,num_tl_120dpd_2m,0.24%,0.24%,0.20%,0.22%, 40.42 , 7.13 
earliest_cr_line,mo_sin_rcnt_tl,-0.24%,0.24%,0.11%,5.35%, 0.00 , 3.33 
num_actv_bc_tl,num_tl_120dpd_2m,-0.24%,0.24%,2.34%,0.22%, 3.33 , 7.13 
mths_since_recent_bc_dlq,tax_liens,0.24%,0.24%,0.31%,1.36%, 76.74 , 0.00 
earliest_cr_line,mths_since_recent_bc,-0.24%,0.24%,0.11%,4.36%, 0.00 , 3.34 
funded_amnt,mths_since_recent_inq,-0.24%,0.24%,2.68%,5.32%, - , 13.08 
funded_amnt_inv,mths_since_recent_inq,-0.24%,0.24%,2.64%,5.32%, - , 13.08 
loan_amnt,mths_since_recent_inq,-0.24%,0.24%,2.68%,5.32%, - , 13.08 
earliest_cr_line,mo_sin_rcnt_rev_tl_op,-0.24%,0.24%,0.11%,5.12%, 0.00 , 3.33 
earliest_cr_line,open_acc_6m,0.24%,0.24%,0.11%,6.07%, 0.00 , 40.42 
addr_state,num_rev_tl_bal_gt_0,0.24%,0.24%,0.36%,5.06%, - , 3.33 
num_tl_120dpd_2m,tax_liens,0.24%,0.24%,0.22%,1.36%, 7.13 , 0.00 
dti,num_tl_120dpd_2m,-0.24%,0.24%,7.83%,0.22%, - , 7.13 
revol_bal,mths_since_last_major_derog,0.24%,0.24%,1.79%,1.14%, - , 73.98 
emp_title,num_tl_120dpd_2m,0.24%,0.24%,2.52%,0.22%, 6.96 , 7.13 
tot_coll_amt,num_tl_120dpd_2m,0.24%,0.24%,0.15%,0.22%, 3.33 , 7.13 
term,inq_last_6mths,0.24%,0.24%,9.11%,7.88%, - , 0.00 
earliest_cr_line,pub_rec,-0.23%,0.23%,0.11%,2.88%, 0.00 , 0.00 
issue_d,mo_sin_rcnt_tl,0.23%,0.23%,1.78%,5.35%, - , 3.33 
delinq_2yrs,il_util,-0.23%,0.23%,1.91%,5.89%, 0.00 , 48.95 
desc,mo_sin_rcnt_rev_tl_op,-0.23%,0.23%,1.96%,5.12%, 94.16 , 3.33 
earliest_cr_line,mths_since_recent_inq,-0.23%,0.23%,0.11%,5.32%, 0.00 , 13.08 
emp_length,issue_d,0.23%,0.23%,2.21%,1.78%, 6.09 , - 
addr_state,num_op_rev_tl,0.23%,0.23%,0.36%,2.36%, - , 3.33 
issue_d,inq_fi,0.22%,0.22%,1.78%,3.68%, - , 40.42 
issue_d,num_rev_tl_bal_gt_0,-0.22%,0.22%,1.78%,5.06%, - , 3.33 
mo_sin_old_rev_tl_op,mths_since_recent_inq,0.22%,0.22%,3.56%,5.32%, 3.33 , 13.08 
desc,open_il_12m,0.22%,0.22%,1.96%,6.05%, 94.16 , 40.42 
verification_status,mo_sin_old_rev_tl_op,0.22%,0.22%,9.68%,3.56%, - , 3.33 
chargeoff_within_12_mths,year_issued,0.22%,0.22%,0.21%,14.60%, 0.01 , - 
initial_list_status,mort_acc,0.22%,0.22%,6.85%,3.24%, - , 2.36 
issue_d,total_cu_tl,0.22%,0.22%,1.78%,0.93%, - , 40.42 
collections_12_mths_ex_med,open_il_12m,0.22%,0.22%,1.01%,6.05%, 0.01 , 40.42 
emp_title,chargeoff_within_12_mths,0.22%,0.22%,2.52%,0.21%, 6.96 , 0.01 
collections_12_mths_ex_med,num_actv_bc_tl,-0.21%,0.21%,1.01%,2.34%, 0.01 , 3.33 
issue_d,num_actv_rev_tl,-0.21%,0.21%,1.78%,5.07%, - , 3.33 
emp_title,num_tl_90g_dpd_24m,0.21%,0.21%,2.52%,1.22%, 6.96 , 3.33 
total_cu_tl,num_tl_120dpd_2m,-0.21%,0.21%,0.93%,0.22%, 40.42 , 7.13 
emp_title,issue_d,0.21%,0.21%,2.52%,1.78%, 6.96 , - 
issue_d,open_act_il,-0.21%,0.21%,1.78%,0.89%, - , 40.42 
initial_list_status,num_tl_120dpd_2m,-0.21%,0.21%,6.85%,0.22%, - , 7.13 
earliest_cr_line,num_tl_90g_dpd_24m,-0.21%,0.21%,0.11%,1.22%, 0.00 , 3.33 
dti,chargeoff_within_12_mths,-0.21%,0.21%,7.83%,0.21%, - , 0.01 
avg_cur_bal,num_tl_120dpd_2m,0.20%,0.20%,5.62%,0.22%, 3.33 , 7.13 
chargeoff_within_12_mths,tax_liens,-0.20%,0.20%,0.21%,1.36%, 0.01 , 0.00 
issue_d,zip_code,0.20%,0.20%,1.78%,0.06%, - , - 
issue_d,open_acc_6m,0.20%,0.20%,1.78%,6.07%, - , 40.42 
issue_d,num_il_tl,-0.20%,0.20%,1.78%,1.03%, - , 3.33 
issue_d,num_tl_op_past_12m,-0.20%,0.20%,1.78%,7.72%, - , 3.33 
num_tl_120dpd_2m,pub_rec_bankruptcies,-0.20%,0.20%,0.22%,2.17%, 7.13 , 0.07 
verification_status,mo_sin_old_il_acct,0.20%,0.20%,9.68%,2.12%, - , 6.37 
term,num_tl_30dpd,-0.20%,0.20%,9.11%,0.48%, - , 3.33 
tot_cur_bal,year_issued,0.20%,0.20%,5.24%,14.60%, 3.33 , - 
total_bal_il,mths_since_recent_revol_delinq,0.20%,0.20%,0.20%,0.67%, 40.42 , 66.98 
dti,earliest_cr_line,0.20%,0.20%,7.83%,0.11%, - , 0.00 
num_tl_120dpd_2m,total_bc_limit,-0.19%,0.19%,0.22%,7.27%, 7.13 , 2.36 
open_il_12m,mo_sin_old_rev_tl_op,-0.19%,0.19%,6.05%,3.56%, 40.42 , 3.33 
tax_liens,total_bal_ex_mort,-0.19%,0.19%,1.36%,1.03%, 0.00 , 2.36 
emp_length,earliest_cr_line,0.19%,0.19%,2.21%,0.11%, 6.09 , 0.00 
desc,inq_fi,0.19%,0.19%,1.96%,3.68%, 94.16 , 40.42 
addr_state,num_tl_30dpd,0.19%,0.19%,0.36%,0.48%, - , 3.33 
revol_bal,num_tl_30dpd,-0.19%,0.19%,1.79%,0.48%, - , 3.33 
emp_length,chargeoff_within_12_mths,-0.19%,0.19%,2.21%,0.21%, 6.09 , 0.01 
bc_util,delinq_amnt,-0.19%,0.19%,7.59%,0.59%, 3.46 , 0.00 
desc,open_rv_24m,0.19%,0.19%,1.96%,6.91%, 94.16 , 40.42 
issue_d,mo_sin_old_il_acct,-0.19%,0.19%,1.78%,2.12%, - , 6.37 
issue_d,pub_rec,-0.19%,0.19%,1.78%,2.88%, - , 0.00 
mo_sin_rcnt_rev_tl_op,num_tl_30dpd,0.19%,0.19%,5.12%,0.48%, 3.33 , 3.33 
open_il_12m,chargeoff_within_12_mths,0.18%,0.18%,6.05%,0.21%, 40.42 , 0.01 
desc,num_tl_120dpd_2m,0.18%,0.18%,1.96%,0.22%, 94.16 , 7.13 
verification_status,total_rev_hi_lim,-0.18%,0.18%,9.68%,5.74%, - , 3.33 
desc,num_tl_30dpd,0.18%,0.18%,1.96%,0.48%, 94.16 , 3.33 
num_il_tl,pct_tl_nvr_dlq,-0.18%,0.18%,1.03%,0.37%, 3.33 , 3.33 
open_act_il,delinq_amnt,-0.18%,0.18%,0.89%,0.59%, 40.42 , 0.00 
collections_12_mths_ex_med,total_cu_tl,-0.18%,0.18%,1.01%,0.93%, 0.01 , 40.42 
addr_state,num_tl_120dpd_2m,-0.18%,0.18%,0.36%,0.22%, - , 7.13 
pub_rec,num_tl_30dpd,-0.18%,0.18%,2.88%,0.48%, 0.00 , 3.33 
desc,total_bal_il,0.18%,0.18%,1.96%,0.20%, 94.16 , 40.42 
home_ownership,issue_d,0.18%,0.18%,5.05%,1.78%, - , - 
mths_since_last_delinq,mo_sin_old_il_acct,-0.17%,0.17%,1.30%,2.12%, 50.89 , 6.37 
earliest_cr_line,tot_coll_amt,-0.17%,0.17%,0.11%,0.15%, 0.00 , 3.33 
funded_amnt,acc_open_past_24mths,0.17%,0.17%,2.68%,8.87%, - , 2.36 
desc,open_act_il,0.17%,0.17%,1.96%,0.89%, 94.16 , 40.42 
loan_amnt,acc_open_past_24mths,0.17%,0.17%,2.68%,8.87%, - , 2.36 
funded_amnt_inv,acc_open_past_24mths,0.16%,0.16%,2.64%,8.87%, - , 2.36 
annual_inc,zip_code,-0.16%,0.16%,3.54%,0.06%, - , - 
earliest_cr_line,open_il_24m,0.16%,0.16%,0.11%,6.07%, 0.00 , 40.42 
delinq_amnt,mths_since_recent_bc_dlq,-0.16%,0.16%,0.59%,0.31%, 0.00 , 76.74 
avg_cur_bal,tax_liens,0.16%,0.16%,5.62%,1.36%, 3.33 , 0.00 
issue_d,mths_since_rcnt_il,-0.16%,0.16%,1.78%,3.24%, - , 42.30 
chargeoff_within_12_mths,num_actv_rev_tl,-0.16%,0.16%,0.21%,5.07%, 0.01 , 3.33 
mths_since_rcnt_il,tax_liens,0.16%,0.16%,3.24%,1.36%, 42.30 , 0.00 
open_rv_12m,num_tl_120dpd_2m,-0.16%,0.16%,5.27%,0.22%, 40.42 , 7.13 
open_il_12m,num_tl_90g_dpd_24m,0.16%,0.16%,6.05%,1.22%, 40.42 , 3.33 
desc,earliest_cr_line,0.16%,0.16%,1.96%,0.11%, 94.16 , 0.00 
open_act_il,chargeoff_within_12_mths,-0.16%,0.16%,0.89%,0.21%, 40.42 , 0.01 
num_sats,num_tl_120dpd_2m,0.16%,0.16%,1.84%,0.22%, 2.77 , 7.13 
all_util,tax_liens,0.16%,0.16%,7.38%,1.36%, 40.43 , 0.00 
addr_state,num_tl_90g_dpd_24m,0.16%,0.16%,0.36%,1.22%, - , 3.33 
delinq_amnt,total_il_high_credit_limit,0.16%,0.16%,0.59%,1.21%, 0.00 , 3.33 
desc,mths_since_recent_revol_delinq,-0.16%,0.16%,1.96%,0.67%, 94.16 , 66.98 
issue_d,open_il_24m,-0.15%,0.15%,1.78%,6.07%, - , 40.42 
mths_since_last_record,total_cu_tl,-0.15%,0.15%,2.03%,0.93%, 84.01 , 40.42 
title,collections_12_mths_ex_med,-0.15%,0.15%,2.77%,1.01%, 1.05 , 0.01 
zip_code,open_acc_6m,-0.15%,0.15%,0.06%,6.07%, - , 40.42 
zip_code,num_tl_120dpd_2m,0.15%,0.15%,0.06%,0.22%, - , 7.13 
home_ownership,tax_liens,-0.15%,0.15%,5.05%,1.36%, - , 0.00 
installment,issue_d,-0.15%,0.15%,3.00%,1.78%, - , - 
desc,delinq_amnt,0.15%,0.15%,1.96%,0.59%, 94.16 , 0.00 
tot_coll_amt,num_tl_30dpd,-0.15%,0.15%,0.15%,0.48%, 3.33 , 3.33 
num_op_rev_tl,year_issued,-0.15%,0.15%,2.36%,14.60%, 3.33 , - 
num_tl_90g_dpd_24m,num_tl_op_past_12m,-0.15%,0.15%,1.22%,7.72%, 3.33 , 3.33 
grade,total_il_high_credit_limit,0.15%,0.15%,22.19%,1.21%, - , 3.33 
inq_last_6mths,delinq_amnt,0.14%,0.14%,7.88%,0.59%, 0.00 , 0.00 
earliest_cr_line,mths_since_last_record,0.14%,0.14%,0.11%,2.03%, 0.00 , 84.01 
open_rv_24m,delinq_amnt,-0.14%,0.14%,6.91%,0.59%, 40.42 , 0.00 
